Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.09     0.00        9     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > > const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::Array<int, -1, -1, 0, -1, -1>::Array<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > > const&, Eigen::internal::enable_if<std::is_convertible<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >::Scalar, int>::value, Eigen::Array<int, -1, -1, 0, -1, -1>::PrivateType>::type)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<int, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  void Eigen::internal::resize_if_allowed<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >, int, int>(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<int, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  void Eigen::internal::check_for_aliasing<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::internal::scalar_constant_op<int>::scalar_constant_op(Eigen::internal::scalar_constant_op<int> const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::internal::scalar_constant_op<int>::scalar_constant_op(int const&)
  0.00      0.09     0.00        9     0.00     0.00  void Eigen::internal::call_assignment_no_alias<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<int, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<Eigen::Array<int, -1, -1, 0, -1, -1>::Scalar>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<Eigen::Array<int, -1, -1, 0, -1, -1>::Scalar, Eigen::Array<int, -1, -1, 0, -1, -1>::Scalar> const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >, false>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::ArrayBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > >::ArrayBase()
  0.00      0.09     0.00        9     0.00     0.00  Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > >::DenseBase()
  0.00      0.09     0.00        9     0.00     0.00  Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_constant_op<int> >(long, long, Eigen::internal::scalar_constant_op<int> const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::Zero(long, long)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::Constant(long, long, int const&)
  0.00      0.09     0.00        9     0.00     0.00  Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Array<int, -1, -1, 0, -1, -1> >::functor() const
  0.00      0.09     0.00        9     0.00     0.00  Eigen::internal::scalar_constant_op<int>::operator()() const
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, long, int>(int*, long, int const&)
  0.00      0.09     0.00        9     0.00     0.00  int* std::fill_n<int*, long, int>(int*, long, int const&)
  0.00      0.09     0.00        8     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::cols() const
  0.00      0.09     0.00        8     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::rows() const
  0.00      0.09     0.00        8     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      0.09     0.00        8     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      0.09     0.00        8     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00      0.09     0.00        8     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.09     0.00        8     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::DenseStorage<int, -1, -1, 1, 0>::cols()
  0.00      0.09     0.00        7     0.00     0.00  Eigen::DenseCoeffsBase<Eigen::Array<int, -1, 1, 0, -1, 1>, 1>::coeffRef(long)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::DenseCoeffsBase<Eigen::Array<int, -1, 1, 0, -1, 1>, 1>::operator()(long)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator_base<Eigen::Array<int, -1, 1, 0, -1, 1> >::evaluator_base()
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator_base<Eigen::Array<int, -1, 1, 0, -1, 1> >::~evaluator_base()
  0.00      0.09     0.00        7     0.00     0.00  void Eigen::internal::ignore_unused_variable<long>(long const&)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::plainobjectbase_evaluator_data<int, 0>::plainobjectbase_evaluator_data(int const*, long)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> > >::coeffRef(long)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> > const&)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> > >::~evaluator()
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator<Eigen::Array<int, -1, 1, 0, -1, 1> >::evaluator(Eigen::Array<int, -1, 1, 0, -1, 1> const&)
  0.00      0.09     0.00        7     0.00     0.00  Eigen::internal::evaluator<Eigen::Array<int, -1, 1, 0, -1, 1> >::~evaluator()
  0.00      0.09     0.00        7     0.00     0.00  Eigen::EigenBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::derived()
  0.00      0.09     0.00        7     0.00     0.00  Eigen::DenseStorage<int, -1, -1, 1, 0>::data() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::DenseStorage<int, -1, -1, 1, 0>::rows() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::cols() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::data() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::rows() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::EigenBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::cols() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::EigenBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::rows() const
  0.00      0.09     0.00        7     0.00     0.00  Eigen::EigenBase<Eigen::Array<int, -1, 1, 0, -1, 1> >::size() const
  0.00      0.09     0.00        6     0.00     0.00  void Eigen::numext::swap<long>(long&, long&)
  0.00      0.09     0.00        6     0.00     0.00  Eigen::internal::blas_traits<Eigen::Array<int, -1, -1, 0, -1, -1> >::extract(Eigen::Array<int, -1, -1, 0, -1, -1> const&)
  0.00      0.09     0.00        6     0.00     0.00  Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::derived() const
  0.00      0.09     0.00        6     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      0.09     0.00        6     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<long> >, std::is_move_constructible<long>, std::is_move_assignable<long> >::value, void>::type std::swap<long>(long&, long&)
  0.00      0.09     0.00        5     0.00     0.00  Path(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int, int, int, int)
  0.00      0.09     0.00        5     0.00     0.00  Eigen::TransposeImpl<Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Dense>::TransposeImpl()
  0.00      0.09     0.00        5     0.00     0.00  Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::ArrayBase()
  0.00      0.09     0.00        5     0.00     0.00  Eigen::DenseBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::DenseBase()
  0.00      0.09     0.00        5     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::Transpose(Eigen::Array<int, -1, -1, 0, -1, -1> const&)
  0.00      0.09     0.00        5     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> >::cols() const
  0.00      0.09     0.00        5     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const
  0.00      0.09     0.00        5     0.00     0.00  std::remove_reference<Eigen::DenseStorage<int, -1, -1, -1, 0>&>::type&& std::move<Eigen::DenseStorage<int, -1, -1, -1, 0>&>(Eigen::DenseStorage<int, -1, -1, -1, 0>&)
  0.00      0.09     0.00        5     0.00     0.00  std::remove_reference<Eigen::Array<int, -1, -1, 0, -1, -1>&>::type&& std::move<Eigen::Array<int, -1, -1, 0, -1, -1>&>(Eigen::Array<int, -1, -1, 0, -1, -1>&)
  0.00      0.09     0.00        4     0.00     0.00  Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::cols() const
  0.00      0.09     0.00        4     0.00     0.00  Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::rows() const
  0.00      0.09     0.00        4     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::nestedExpression() const
  0.00      0.09     0.00        4     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::DenseStorage<int, -1, -1, -1, 0>::operator=(Eigen::DenseStorage<int, -1, -1, -1, 0>&&)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::TransposeImpl<Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Dense>::data()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::operator=(Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >&&)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::Array<int, -1, -1, 0, -1, -1>::operator=(Eigen::Array<int, -1, -1, 0, -1, -1>&&)
  0.00      0.09     0.00        3     0.00     0.00  void Eigen::numext::swap<int*>(int*&, int*&)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::variable_if_dynamic<long, 1>::variable_if_dynamic(long)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::all_t::all_t()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::FixedInt<1>::FixedInt()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> const>::evaluator(Eigen::Array<int, -1, -1, 0, -1, -1> const&)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> const>::~evaluator()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>::SymbolExpr()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > >::AddExpr(Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> const&, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > const&)
  0.00      0.09     0.00        3     0.00     0.00  Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> >::ValueExpr()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::derived()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::nestedExpression()
  0.00      0.09     0.00        3     0.00     0.00  Eigen::internal::FixedInt<1>::operator()() const
  0.00      0.09     0.00        3     0.00     0.00  Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const
  0.00      0.09     0.00        3     0.00     0.00  Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const
  0.00      0.09     0.00        3     0.00     0.00  Eigen::EigenBase<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >::derived() const
  0.00      0.09     0.00        3     0.00     0.00  Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::const_cast_derived() const
  0.00      0.09     0.00        3     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::DenseStorage<int, -1, -1, -1, 0>::DenseStorage(Eigen::DenseStorage<int, -1, -1, -1, 0>&&)
  0.00      0.09     0.00        2     0.00     0.00  void Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::resizeLike<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::Array<int, -1, -1, 0, -1, -1>& Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::_set_noalias<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::DenseBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::PlainObjectBase(Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >&&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::DenseBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::Array<int, -1, -1, 0, -1, -1>::Array<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::EigenBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&, Eigen::internal::enable_if<std::is_convertible<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::Scalar, int>::value, Eigen::Array<int, -1, -1, 0, -1, -1>::PrivateType>::type)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::Array<int, -1, -1, 0, -1, -1>::Array(Eigen::Array<int, -1, -1, 0, -1, -1>&&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 1>::data()
  0.00      0.09     0.00        2     0.00     0.00  Eigen::IOFormat::IOFormat(int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::IOFormat::~IOFormat()
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::blas_traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::extract(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::scalar_sum_op<int, int>::scalar_sum_op(Eigen::internal::scalar_sum_op<int, int> const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator_base()
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator_base()
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::unary_evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::~unary_evaluator()
  0.00      0.09     0.00        2     0.00     0.00  void Eigen::internal::resize_if_allowed<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, int, int>(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&)
  0.00      0.09     0.00        2     0.00     0.00  void Eigen::internal::check_for_aliasing<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&)
  0.00      0.09     0.00        2     0.00     0.00  Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>, 0, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>&)
